var,type,low,high,err
y,flt,-2.500000000118263177029120924999e-01,-2.500000000072759576141834259033e-01,6.401591532442581059737017932363e-16
y,flt,-2.500000000145519152283668518066e-01,-2.500000000118263177029120924999e-01,6.401591532477051323066781569465e-16
y,flt,-2.500000000236526354058241849998e-01,-2.500000000145519152283668518066e-01,6.401591532493207194405707891240e-16
y,flt,-2.500000000291038304567337036133e-01,-2.500000000236526354058241849998e-01,6.401591532562149693217498217974e-16
y,flt,-2.500000000473052708116483699996e-01,-2.500000000291038304567337036133e-01,6.401591532594461435895350861523e-16
y,flt,-2.500000000582076609134674072266e-01,-2.500000000473052708116483699996e-01,6.401591532732345447442799988726e-16
y,flt,-2.500000000946105416232967399992e-01,-2.500000000582076609134674072266e-01,6.401591532796968932798505275826e-16
y,flt,-2.500000001164153218269348144531e-01,-2.500000000946105416232967399992e-01,6.401591533072737941969535056497e-16
y,flt,-2.500000001892210832465934799984e-01,-2.500000001164153218269348144531e-01,6.401591533201984912680945630695e-16
y,flt,-2.500000002328306436538696289062e-01,-2.500000001892210832465934799984e-01,6.401591533753521944946873665773e-16
y,flt,-2.500000003784421664931869599968e-01,-2.500000002328306436538696289062e-01,6.401591534012015886369694814170e-16
y,flt,-2.500000004656612873077392578125e-01,-2.500000003784421664931869599968e-01,6.401591535115089950901550884325e-16
y,flt,-2.500000007568843329863739199936e-01,-2.500000004656612873077392578125e-01,6.401591535632077833747193181120e-16
y,flt,-2.500000009313225746154785156250e-01,-2.500000007568843329863739199936e-01,6.401591537838225962810905321429e-16
y,flt,-2.500000015137687214838990712451e-01,-2.500000009313225746154785156250e-01,6.401591538872201728502189915018e-16
y,flt,-2.500000018626451492309570312500e-01,-2.500000015137687214838990712451e-01,6.401591543284498972705745721902e-16
y,flt,-2.500000030275374984789493737480e-01,-2.500000018626451492309570312500e-01,6.401591545352450504088314909081e-16
y,flt,-2.500000037252902984619140625000e-01,-2.500000030275374984789493737480e-01,6.401591554177044006419294996584e-16
y,flt,-2.500000060550749969578987474961e-01,-2.500000037252902984619140625000e-01,6.401591558312947069184433370941e-16
y,flt,-2.500000074505805969238281250000e-01,-2.500000060550749969578987474961e-01,6.401591575962135059922525072212e-16
y,flt,-2.500000121101500494269487262500e-01,-2.500000074505805969238281250000e-01,6.401591584233941185452801820926e-16
y,flt,-2.500000149011611938476562500000e-01,-2.500000121101500494269487262500e-01,6.401591619532315194776722170938e-16
y,flt,-2.500000242203000988538974525000e-01,-2.500000149011611938476562500000e-01,6.401591636075927445837275668366e-16
y,flt,-2.500000298023223876953125000000e-01,-2.500000242203000988538974525000e-01,6.401591706672677436637379420920e-16
y,flt,-2.500000484406001977077949049999e-01,-2.500000298023223876953125000000e-01,6.401591739759901938758486415777e-16
y,flt,-2.500000596046447753906250000000e-01,-2.500000484406001977077949049999e-01,6.401591880953400934282562394620e-16
y,flt,-2.500000968812003954155898099998e-01,-2.500000596046447753906250000000e-01,6.401591947127849938524776384333e-16
y,flt,-2.500001192092895507812500000000e-01,-2.500000968812003954155898099998e-01,6.401592229514847929572928342019e-16
y,flt,-2.500001937624007908311796199996e-01,-2.500001192092895507812500000000e-01,6.401592361863745938057356321444e-16
y,flt,-2.500002384185791015625000000000e-01,-2.500001937624007908311796199996e-01,6.401592926637742906229791763082e-16
y,flt,-2.500003875248015816623592399992e-01,-2.500002384185791015625000000000e-01,6.401593191335538923198647721933e-16
y,flt,-2.500004768371582031250000000000e-01,-2.500003875248015816623592399992e-01,6.401594320883530887391255552678e-16
y,flt,-2.500007750496031633247184799984e-01,-2.500004768371582031250000000000e-01,6.401594850279122921328967470380e-16
y,flt,-2.500009536743164062500000000000e-01,-2.500007750496031633247184799984e-01,6.401597109375108821866446184401e-16
y,flt,-2.500015500992063266494369599968e-01,-2.500009536743164062500000000000e-01,6.401598168166292889741870019804e-16
y,flt,-2.500019073486328125000000000000e-01,-2.500015500992063266494369599968e-01,6.401602686358263704740695921581e-16
y,flt,-2.500031001984126532988739199936e-01,-2.500019073486328125000000000000e-01,6.401604803940631840491543592387e-16
y,flt,-2.500038146972656250000000000000e-01,-2.500031001984126532988739199936e-01,6.401613840324574456565326922205e-16
y,flt,-2.500062003968253621088990712451e-01,-2.500038146972656250000000000000e-01,6.401618075489310728067022263818e-16
y,flt,-2.500076293945312500000000000000e-01,-2.500062003968253621088990712451e-01,6.401636148257193988062325870925e-16
y,flt,-2.500124007936507797289493737480e-01,-2.500076293945312500000000000000e-01,6.401644618586666531065716554150e-16
y,flt,-2.500152587890625000000000000000e-01,-2.500124007936507797289493737480e-01,6.401680764122435023208586820894e-16
y,flt,-2.500248015873015594578987474961e-01,-2.500152587890625000000000000000e-01,6.401697704781380109215368187344e-16
y,flt,-2.500305175781250000000000000000e-01,-2.500248015873015594578987474961e-01,6.401769995852916107424977194567e-16
y,flt,-2.500496031746031744269487262500e-01,-2.500305175781250000000000000000e-01,6.401803877170806279438539927467e-16
y,flt,-2.500610351562500000000000000000e-01,-2.500496031746031744269487262500e-01,6.401948459313878275857757941913e-16
y,flt,-2.500992063492063488538974525000e-01,-2.500610351562500000000000000000e-01,6.402016221949658619884883407713e-16
y,flt,-2.501220703125000000000000000000e-01,-2.500992063492063488538974525000e-01,6.402305386235802612723319436605e-16
y,flt,-2.501984126984126977077949049999e-01,-2.501220703125000000000000000000e-01,6.402440911507363300777570368206e-16
y,flt,-2.502441406250000000000000000000e-01,-2.501984126984126977077949049999e-01,6.403019240079652272530573952255e-16
y,flt,-2.503968253968253954155898099998e-01,-2.502441406250000000000000000000e-01,6.403290290622773648639075815455e-16
y,flt,-2.504882812500000000000000000000e-01,-2.503968253968253954155898099998e-01,6.404446947767349619992819931024e-16
y,flt,-2.507936507936507908311796199996e-01,-2.504882812500000000000000000000e-01,6.404989048853592372209823657425e-16
y,flt,-2.509765625000000000000000000000e-01,-2.507936507936507908311796199996e-01,6.407302363142746287069574941093e-16
y,flt,-2.515873015873015816623592399992e-01,-2.509765625000000000000000000000e-01,6.408386565315231791503582393893e-16
y,flt,-2.519531250000000000000000000000e-01,-2.515873015873015816623592399992e-01,6.413013193893538635146953434964e-16
y,flt,-2.531746031746031633247184799984e-01,-2.519531250000000000000000000000e-01,6.415181598238509644014968340566e-16
y,flt,-2.539062500000000000000000000000e-01,-2.531746031746031633247184799984e-01,6.421425849534031160956646205565e-16
y,flt,3.119849125313479132337590726820e-01,4.953182458646812613700660676841e-01,6.425762658223973178692676016768e-16
y,flt,-4.203073737538329801566305832239e-01,-2.539062500000000000000000000000e-01,6.425762658223973178692676016768e-16
y,flt,-4.999999999999999444888487687422e-01,-4.203073737538329801566305832239e-01,6.956703044704532209204012281266e-16
y,flt,-4.999999999999999444888487687422e-01,-4.203073737538330911789330457395e-01,6.956703044704533195280143807531e-16
y,flt,-4.203073737538334242458404332865e-01,-4.203073737538333132235379707708e-01,6.956703044704534181356275333796e-16
y,flt,-4.203073737538337018015965895756e-01,-4.203073737538334242458404332865e-01,6.956703044704535167432406860060e-16
y,flt,-4.203073737538338683350502833491e-01,-4.203073737538337018015965895756e-01,6.956703044704537139584669912590e-16
y,flt,-4.203073737538344234465625959274e-01,-4.203073737538338683350502833491e-01,6.956703044704538125660801438855e-16
y,flt,-4.203073737538347565134699834744e-01,-4.203073737538344234465625959274e-01,6.956703044704542069965327543914e-16
y,flt,-4.203073737538358667364946086309e-01,-4.203073737538347565134699834744e-01,6.956703044704544042117590596443e-16
y,flt,-4.203073737538365328703093837248e-01,-4.203073737538358667364946086309e-01,6.956703044704552916802774332826e-16
y,flt,-4.203073737538387533163586340379e-01,-4.203073737538365328703093837248e-01,6.956703044704556861107300437885e-16
y,flt,-4.203073737538400855839881842257e-01,-4.203073737538387533163586340379e-01,6.956703044704573624401536384386e-16
y,flt,-4.203073737538445264760866848519e-01,-4.203073737538400855839881842257e-01,6.956703044704581513010588594504e-16
y,flt,-4.203073737538471910113457852276e-01,-4.203073737538445264760866848519e-01,6.956703044704615039599060487506e-16
y,flt,-4.203073737538560727955427864799e-01,-4.203073737538471910113457852276e-01,6.956703044704630816817164907742e-16
y,flt,-4.203073737538614018660609872313e-01,-4.203073737538560727955427864799e-01,6.956703044704697869994108693745e-16
y,flt,-4.203073737538791654344549897360e-01,-4.203073737538614018660609872313e-01,6.956703044704729424430317534218e-16
y,flt,-4.203073737538898235754913912388e-01,-4.203073737538791654344549897360e-01,6.956703044704864516860336632489e-16
y,flt,-4.203073737539253507122793962481e-01,-4.203073737538898235754913912388e-01,6.956703044704927625732754313434e-16
y,flt,-4.203073737539466669943521992536e-01,-4.203073737539253507122793962481e-01,6.956703044705196824516660983712e-16
y,flt,-4.203073737540177212679282092722e-01,-4.203073737539466669943521992536e-01,6.956703044705323042261496345601e-16
y,flt,-4.203073737540603538320738152834e-01,-4.203073737540177212679282092722e-01,6.956703044705861439829309686158e-16
y,flt,-4.203073737542025178903770665784e-01,-4.203073737540603538320738152834e-01,6.956703044706113875318980409936e-16
y,flt,-4.203073737542877275075170473428e-01,-4.203073737542025178903770665784e-01,6.956703044707191656530738617315e-16
y,flt,-4.203073737545721111352747811907e-01,-4.203073737542877275075170473428e-01,6.956703044707696527510080064871e-16
y,flt,-4.203073737547424748584035114618e-01,-4.203073737545721111352747811907e-01,6.956703044709850117781333427099e-16
y,flt,-4.203073737553112421139189791575e-01,-4.203073737547424748584035114618e-01,6.956703044710859859740016322210e-16
y,flt,-4.203073737556519695601764396997e-01,-4.203073737553112421139189791575e-01,6.956703044715169012434786099197e-16
y,flt,-4.203073737567895595823586063489e-01,-4.203073737556519695601764396997e-01,6.956703044717188496352151889419e-16
y,flt,-4.203073737574709589637222961755e-01,-4.203073737567895595823586063489e-01,6.956703044725806801741691443393e-16
y,flt,-4.203073737597461390080866294738e-01,-4.203073737574709589637222961755e-01,6.956703044729845769576423023837e-16
y,flt,-4.203073737611089377708140091272e-01,-4.203073737597461390080866294738e-01,6.956703044747081394279370605521e-16
y,flt,-4.203073737656592978595426757238e-01,-4.203073737611089377708140091272e-01,6.956703044755159329948833766408e-16
y,flt,-4.203073737683848953849974350305e-01,-4.203073737656592978595426757238e-01,6.956703044789629593278597403510e-16
y,flt,-4.203073737774856155624547682237e-01,-4.203073737683848953849974350305e-01,6.956703044805785464617523725285e-16
y,flt,-4.203073737829368106133642868372e-01,-4.203073737774856155624547682237e-01,6.956703044874727963429314052019e-16
y,flt,-4.203073738011382509682789532235e-01,-4.203073737829368106133642868372e-01,6.956703044907039706107166695569e-16
y,flt,-4.203073738120406410700979904504e-01,-4.203073738011382509682789532235e-01,6.956703045044923717654615822772e-16
y,flt,-4.203073738484435217799273232231e-01,-4.203073738120406410700979904504e-01,6.956703045109547203010321109871e-16
y,flt,-4.203073738702483019835653976770e-01,-4.203073738484435217799273232231e-01,6.956703045385316212181350890542e-16
y,flt,-4.203073739430540634032240632223e-01,-4.203073738702483019835653976770e-01,6.956703045514563182892761464741e-16
y,flt,-4.203073739866636238105002121301e-01,-4.203073739430540634032240632223e-01,6.956703046066100215158689499818e-16
y,flt,-4.203073741322751466498175432207e-01,-4.203073739866636238105002121301e-01,6.956703046324594156581510648216e-16
y,flt,-4.203073742194942674643698410364e-01,-4.203073741322751466498175432207e-01,6.956703047427668221113366718370e-16
y,flt,-4.203073745107173131430045032175e-01,-4.203073742194942674643698410364e-01,6.956703047944656103959009015165e-16
y,flt,-4.203073746851555547721090988489e-01,-4.203073745107173131430045032175e-01,6.956703050150804233022721155475e-16
y,flt,-4.203073752676017016405296544690e-01,-4.203073746851555547721090988489e-01,6.956703051184779998714005749064e-16
y,flt,-4.203073756164781293875876144739e-01,-4.203073752676017016405296544690e-01,6.956703055597077242917561555948e-16
y,flt,-4.203073767813704786355799569719e-01,-4.203073756164781293875876144739e-01,6.956703057665028774300130743126e-16
y,flt,-4.203073774791232786185446457239e-01,-4.203073767813704786355799569719e-01,6.956703066489622276631110830629e-16
y,flt,-4.203073798089079771145293307200e-01,-4.203073774791232786185446457239e-01,6.956703070625525339396249204986e-16
y,flt,-4.203073812044135770804587082239e-01,-4.203073798089079771145293307200e-01,6.956703088274713330134340906257e-16
y,flt,-4.203073858639830295835793094739e-01,-4.203073812044135770804587082239e-01,6.956703096546519455664617654971e-16
y,flt,-4.203073886549941740042868332239e-01,-4.203073858639830295835793094739e-01,6.956703131844893464988538004984e-16
y,flt,-4.203073979741330790105280357238e-01,-4.203073886549941740042868332239e-01,6.956703148388505716049091502412e-16
y,flt,-4.203074035561553678519430832239e-01,-4.203073979741330790105280357238e-01,6.956703218985255706849195254966e-16
y,flt,-4.203074221944331778644254882238e-01,-4.203074035561553678519430832239e-01,6.956703252072480208970302249822e-16
y,flt,-4.203074333584777555472555832239e-01,-4.203074221944331778644254882238e-01,6.956703393265979204494378228665e-16
y,flt,-4.203074706350333755722203932237e-01,-4.203074333584777555472555832239e-01,6.956703459440428208736592218378e-16
y,flt,-4.203074929631225309378805832239e-01,-4.203074706350333755722203932237e-01,6.956703741827426199784744176064e-16
y,flt,-4.203075675162337709878102032235e-01,-4.203074929631225309378805832239e-01,6.956703874176324208269172155490e-16
y,flt,-4.203076121724120817191305832239e-01,-4.203075675162337709878102032235e-01,6.956704438950321176441607597127e-16
